,word,content
82,안면신경마비,"눈꺼풀을 갖지 못하게 되거나 입술이나 귀가 움직이지 않게 되는 등 신경에 장애가 일어났기 때문에 얼굴 일부의 근육이 이완된 상태로 있는 질환이다. [증상] 양쪽 얼굴 중 한 곳에 일어나는 경우가 많고 눈꺼풀이나 입술, 귀 등의 근육에 힘이 들어가지 않아서 처지기 때문에 눈물이나 침이 흘러내린다. 대부분은 1~2개월 정도 지나면 회복되는데 그 이상 경과해도 낫지 않고 지속되는 경우도 있다. 눈이 감기지 않게 되거나 건조성 각막염 등의 안질환을 일으키기도 한다. [원인] 대부분 원인이 밝혀지지 않았지만 갑상선의 기능 저하나 중이염, 내이염, 안면신경 외상 등이 원인이 되는 경우가 있다. [치료와 간호] 신경의 염증을 가라앉히거나 혈류를 좋게 하는 약을 투여한다. 치료는 원인에 따라 다르지만, 불명인 경우에는 회복이 어려워지기도 한다. 마비의 악화나 후유증을 막기 위해서는 조기치료가 중요하다."
83,부신피질 기능항진증(쿠싱 증후군),"부신피질에서 분비되는 호르몬 중 당 대사를 조절하는 호르몬이 이상하게 많이 분비되면 발생하는 질병이다. 다음다뇨, 하복부 수체, 탈모 등 다양한 증상을 일으킨다. 주로 7세 이상의 고령견에게 발생하며 푸들, 닥스훈트, 포메라니안, 복서, 보스턴 테리어 등에게서 많이 발견된다. [증상] 목이 말라서 물을 많이 마시게 되고, 그로 인해 소변 횟수나 양이 증가한다. 대부분의 경우 식욕이 증진해서 평소보다 많이 먹는다. 털이 버석거리며 윤기를 잃고 몸의 양쪽 좌우대칭으로 탈모되는 것이 특징이다. 근육이 탈력·위축되기 때문에 복부가 늘어지고 다리 힘이 약해진다. 당뇨병을 병발하는 경우가 많다. [원인] 대부분은 뇌하수체에 생기는 종양 등이 원인이며, 부신피질자극호르몬이 과다하게 분비되어 일어난다. 부신 자체에 생기는 종양 같은 이상 때문에 발생하는 경우도 있다. 또 염증이나 알레르기 등 다른 질병을 치료하기 위해서 장기간 스테로이드 약을 사용할 때 일어나는 경우도 종종 있다...."
84,노령견을 간호하는 방법,"[식사 케어] 위장기능이 저하되면 구토 등의 증상이 나타나기도 한다. 소화흡수가 잘 되는 식사를 제공하고, 개에게 맞는 상태의 사료를 조금씩 급여한다. 밥을 먹을 수 있는 경우에는 수저로 한입씩 입에 넣어준다. 치주 질환 예방을 위해서 식후에는 양치질을 한다. 음식물이 목구멍으로 넘어가지 않아도 빠뜨릴 수 없는 것이 물이다. 물약을 먹이는 요령으로 스포이트를 사용해 먹여준다. [보행 케어] 스스로 걸을 수 있고 걸으려 하는 의지는 있지만 다리가 휘청거린다면 간호용 하네스를 사용하는 것이 편리하다. 앞다리용과 뒷다리용이 있으므로 개의 상태에 맞춰 선택한다. [몸을 청결하게 유지한다] 목욕을 자주 할 수 없게 되었다면 뜨거운 물에 적신 수건으로 몸을 닦아준다. 엉덩이 주변은 특히 청결하게 한다. [잠자리 환경] 가족의 존재를 항상 인식할 수 있는 조용한 장소가 가장 좋다. 담요나 목욕수건 등을 두툼하게 깔아 따뜻하게 해준다. [화장실 연구] 실수를 저지르는 횟수가 증가했다면"
85,퍼그 [Pug] - 안쓰러운 표정에 위안이 되는 중국 출신의 치유 캐릭터,"[특징] 큰 두상에 눌린 코, 주름투성이의 얼굴 등 외모가 독특하다. 꼬리털이 감겨 있고 골격은 단단하며 운동량도 풍부하다. 보기보다 피모가 부드럽다. [성격] 온화하고 복종심이 있어 훈련시키기 쉽다. 공격적인 면이 없고 헛울음도 거의 없다. 질투심이 강하다고 할 수 있다. [케어 방법] 빗질은 간단히 해도 된다. 더위·추위에 약하므로 관리에 신경 쓴다. 주름 사이, 눈·입 주변을 항상 청결하게 한다. 운동은 매일같이 많이 시킨다. [걸리기 쉬운 질병] • 연구개 과장증 • 기관허탈 • 속눈썹 이상 • 안구 탈출 • 각막염 등"
86,마이크로칩이란 - 가르쳐주세요! 선생님!!,"Q. 마이크로칩이 뭔가요? A. 마이크로칩은 동물 세계에서 통용되는 신분증명서와 같은 것이다. 11mm 길이 정도의 캡슐로, 개의 등쪽 목덜미에 주입한다. 마이크로칩에는 세계에서 단 하나뿐인 당신의 반려동물만의 넘버가 기록되어 있으며 리더기를 대면 개체를 식별할 수 있다. Q. 어떤 상황에서 도움이 되는가? A. 고베대지진 때 수많은 반려동물들이 미아가 되어 일시적으로 수용할 수 있는 장소를 만들어 대처했는데, 주인을 찾을 수 없어 난처했다. 이런 재난 시가 아니라도 미아가 됐을 때나 교통사고 등을 당했을 때, 도난당한 자신의 반려동물이라고 증명해야 할 때 등의 경우에 마이크로칩을 삽입해두었다면 반려동물을 찾을 수 있다. 또 개와 고양이는 현재 해외여행 등으로 출국 시 건강증명서와 함께 마이크로칩의 장착이 의무화되어 있다. Q. 삽입 시 아프지는 않은가? A. 거의 통증이 없다. 피하주사와 마찬가지로 바로 끝나기 때문에 개들은 가만히 있다. Q. 비용은 얼마나 되는가? A"
87,"보더 콜리 [Border Collie] - 총명한 생김새와 뛰어난 스테미너, 지적호기심이 넘치는 목양견","[특징] 골격이 단단하고 지구력과 순발력, 힘을 겸비하고 있다. 피모는 짧은 스무스, 긴 웨이브가 나 있는 러프 2종. 귀 모양도 특징적이다. [성격] 주인에게는 복종하고 총명, 지적호기심이 강하다. 다른 사람이나 개에게는 먼저 커뮤니케이션을 취하지 않지만 공격적이지도 않다. [케어 방법] 작업의욕이 있는 개이므로 일을 맡기는 듯한 느낌으로 머리와 몸 양쪽을 사용할 수 있는 운동을 충분히 시키는 것이 좋다. 빗질로 피모를 청결하게. [걸리기 쉬운 질병] • 고관절 형성부전 • 아토피성 피부염 • 백내장 등"
88,벼룩알레르기성 피부염,"벼룩이 피를 빨 때 내뱉는 타액에 알레르기 반응을 일으키는 질병으로, 심한 가려움이 발생한다. 벼룩은 기생충을 옮길 수도 있기 때문에 꼭 구제해야 한다. [증상] 심한 가려움이, 특히 등줄기를 따라 허리나 꼬리가 난 부분 등 하반신을 중심으로 발견된다. 알레르기이기 때문에 가려움은 벼룩에 물린 곳과는 관계없이 나타난다. 피부는 염증을 일으켜 빨개지고, 털이 빠지기도 한다. 개가 핥거나 긁어서 염증이 악화되고 벼룩을 구제해도 한 달 정도는 증상이 계속된다. [원인] 벼룩에게 물리거나 피부 표면을 돌아다니는 자극에 의해 일어나는 피부염도 있지만, 이 알레르기는 벼룩의 타액에 대해 몸이 예민하게 반응해서 일어나므로 벼룩의 수와는 상관없이 발병한다. [치료와 간호] 알레르기에 대해서는 부신피질 호르몬 등을 투여한다. 벼룩의 구제는 다양한 종류가 있으므로 개의 상태와 사육환경을 고려하여 적절한 것을 선택한다. 반복적으로 발병하는 경우도 많으므로 병원에서 지속성이 있는..."
89,연구개 과장증,"연구개는 목의 앞쪽에 있는 상악의 부드러운 부분으로 점막이 늘어져 공기의 통로를 압박하면서 호흡이 곤란해진다. 퍼그, 불독, 시추 등의 단두종에게 발병하기 쉽다. [증상] 숨 쉬기를 힘들어하고 야간에 코를 고는 것이 특징이다. 특히 한낮의 고온 때나 흥분했을 때에는 호흡이 빨라지고 쌔액쌔액거리며 괴로운 듯이 보인다. 간혹 연구개가 목을 완전히 막아서 무호흡 증상이 나타나기도 한다. [원인] 선척적으로 연구개가 길어서 목의 입구로 내려가 있기 때문이다. [치료와 간호] 호흡곤란을 일으키는 경우에는 긴급히 산소흡입하고 소염제를 투여하여 경과를 지켜본다. 근본적으로는 내려간 연구개를 절제하는 수술이 필요하다."
90,발톱진드기 감염증 [cheyletiella-],"0.5mm 크기의 발톱진드기는 기생하면 산란을 하여 개의 체표에서 성장한다. 개가 감염되면 가려움증이 생기고 대량의 비듬이 발생하는 것이 특징인데, 접촉한 사람에게도 감염되어 심한 가려움과 발진을 일으키기도 한다. [증상] 비듬이 많아지고 털의 윤기가 나빠지며 탈모가 생기기도 한다. 대부분은 심한 가려움증이 나타난다. 개의 털을 갈라서 돋보기 같은 것으로 관찰하면 부스럼같이 된 비듬 속에서 발톱진드기가 움직이는 것이 보인다. 감염된 개를 안거나 만졌을 때 사람에게 옮길 수도 있으므로 주의해야 한다. [치료와 예방] 약욕제 등으로 발톱진드기를 구제한다. 대량으로 발생한 경우에는 털을 깎는 것도 좋다. 예방에는 적하형 살충제가 효과적이다."
91,접촉성 피부염,"어떤 특정 물질에 닿으면 알레르기 반응을 일으키고 피부염이 되는 경우가 있다. [증상] 접촉한 부분이 빨갛게 듬성듬성 발진하거나 가렵고 탈모 등이 일어난다. 목이나 입 주변, 흉부나 다리 등 털이 없는 부분에 번지는 경우가 많고, 식기나 장난감에 반응한 경우는 코나 입에 증상이 많이 나타난다. [원인] 목걸이나 플라스틱 식기, 샴푸, 세제, 바닥의 왁스류, 카펫, 나일론, 검, 살충제, 소취제 등 다양한 물품이 원인이 된다. [치료] 잘 관찰해서 원인이 되는 물건을 알아내어 사용을 중지한다."
92,전염성 간염,"간염을 일으키는 것이 특징인 감염증인데, 감염되었어도 이렇다 할 증상을 보이지 않는 가벼운 증상도 있는가 하면 1~3일 내에 사망이 이르는 중증인 경우도 있는 등 폭넓은 증상이 나타난다. 1세 미만의 유견이 걸리면 높은 발병률과 사망률을 보인다. [증상] 중증형에서는 일주일 정도의 잠복기 후에 고열이 며칠간 계속되다가 식욕부진에 빠진다. 구토, 설사, 복통이 일어나고 편도가 붓거나 입안의 점막이 충혈되고 점상으로 출혈하기도 한다. 자견 등은 급성 간염이 병발하여 사망하는 예도 있다. 하지만 증상이 나타나지 않거나 발열과 콧물 정도로 끝나는 경증형인 경우도 있다. 증상이 회복되면서 눈의 각막이 뿌옇게 되면서 푸른빛을 띠는 경우가 있는데 이것을 블루아이라고 한다. [원인] 개 아데노바이러스 1형이라는 바이러스에 감염되어 발생한다. 병에 걸린 개의 소변, 대변, 타액, 오염된 식기나 의복 등에서 개의 입으로 들어가 발병한다. 바이러스는 편도에서 림프 조직으로 침투하고 그..."
93,변형성 척추증,"나이가 들면서 등뼈에 변형이 일어나는 질병이다. 일종의 노화현상으로 생각할 수 있는데 대부분의 견종에게서 보이며 그중에서도 대형견에게 많이 발병하는 경향이 있다. 등이나 허리에 통증이 나타난다. [증상] 증상이 없는 경우도 많지만 허리나 등에 통증이 발생할 때에는 만지거나 억지로 걷게 하면 아파한다. 만성화되는 일이 많고 서서히 진행되어 걷는 방식에 이상이 생기고, 뒷다리를 질질 끓거나 일어나지 못하게 되기도 한다. [원인] 등뼈를 형성하고 있는 추체라는 뼈가 화골 변형되어 옆으로 튀어나와 신경을 압박하면서 발생한다. [치료와 간호] 환부를 따뜻하게 하는 온열요법이나 초음파요법 등을 실시하고, 증상에 따라 소염제나 진통제를 준다. 수술을 하는 경우도 있다."
94,"잭 러셀 테리어 [Jack Russel Terrier] - 매끈한 몸과 민첩한 다리가 장점, 파워풀하게 뛰어다니는 사냥개","[특징] 피모에 따라 스무스와 브로큰 2종류가 있다. 여우사냥을 위해 만들어진 개인 만큼 작은 틈에서도 유턴할 수 있을 만큼 관절이 부드럽다. 발이 빠르다. [성격] 탐색, 모험, 땅굴파기를 쉽게 한다. 모르는 개에게는 공격적으로 대해서 다른 동물과 함께 키우기가 어렵다. 끈기가 강하고 스테미너가 있어 잠시도 가만히 있지 못한다. [케어 방법] 매일 상당한 운동량이 필요하다. 멋대로 굴을 파고 들어가지 않도록 훈련을 철저하게 시켜야 한다. 피모 손질은 간단히. 최대한 커뮤니케이션을 많이 한다. [걸리기 쉬운 질병] • 슬개골 탈구 • 마라세티아 감염증 • 당뇨병 • 백내장 등"
95,아메리칸 코카 스파니엘 [American Cocker Spaniel] - 감촉이 좋은 섬세한 웨이브헤어와 크고 늘어진 귀가 트레이드마크,"[특징] 수렵견 그룹 중에서는 최소. 작은 체구에 비해 단단하다. 힘차고 경쾌한 걸음걸이. 비단결처럼 아름답고 긴 피모와 크고 위치가 낮은 늘어진 귀가 특징. [성격] 태평하고 사람을 잘 따르고 활발하다. 감수성이 풍부하고 머리가 좋아서 주인의 기대에 부응하려고 한다. 훈련시키기도 쉽지만 어리광을 받아주면 제멋대로 된다. [케어 방법] 피모는 엉키기 쉬우므로 꼼꼼하게 빗질한다. 눈이나 귀, 피모가 덮고 있는 다리 등은 자주 체크하여 청결하게. [걸리기 쉬운 질병] • 안검내반 • 백내장 • 갑상선 기능저하증 • 외이염 등"
